SK_ID_CURR,TARGET,AGE,AMT_INCOME_TOTAL,AMT_CREDIT,DURATION_MONTHS,EMPLOYMENT_YEARS,CHECKING_STATUS,SAVINGS_STATUS,PURPOSE,HOUSING,NUM_DEPENDENTS,EXISTING_CREDITS,DELINQUENCIES_2YR,DEBT_TO_INCOME,CREDIT_UTILIZATION
100264,0,66,51355.85,8833.84,18,3.0,0_to_200,high,business,own,0,3,0,0.172,0.4943
100265,0,69,40871.35,22291.57,36,0.3,0_to_200,unknown,education,own,0,0,0,0.5454,0.4547
100266,0,49,79547.23,31053.82,6,10.8,no_account,unknown,education,own,0,1,0,0.3904,0.2795
100267,0,42,52847.92,11962.44,24,11.0,200_plus,low,electronics,rent,0,0,0,0.2264,0.0542
100268,1,37,45322.32,8993.47,36,0.3,0_to_200,low,electronics,rent,0,3,0,0.1984,0.3286
100269,0,51,38588.85,11136.93,48,5.5,negative,high,car,rent,0,1,0,0.2886,0.146
100270,0,49,37247.86,14825.69,48,5.1,200_plus,low,education,own,0,4,0,0.398,0.261
100271,1,35,51558.46,17896.84,12,3.6,0_to_200,low,car,rent,0,0,0,0.3471,0.2594
100272,0,22,62029.78,14640.03,36,1.3,no_account,high,car,rent,0,0,1,0.236,0.2861
100273,0,28,33120.5,11220.14,36,3.6,no_account,medium,renovation,own,1,2,1,0.3388,0.4059
100274,0,67,51808.39,32590.88,12,8.6,200_plus,high,business,own,0,4,0,0.6291,0.6523
100275,0,41,49449.42,13196.05,24,1.5,0_to_200,medium,electronics,rent,1,2,0,0.2669,0.0691
100276,0,44,55660.03,9419.09,36,7.0,negative,low,business,rent,2,2,1,0.1692,0.3041
100277,0,43,12236.48,22474.6,18,2.8,no_account,medium,furniture,rent,0,4,0,1.8365,0.2611
100278,0,59,31455.5,22617.92,24,9.9,negative,low,renovation,own,0,1,1,0.719,0.3751
100279,1,24,19816.85,27712.4,12,4.3,no_account,low,electronics,with_parents,1,0,0,1.3984,0.1306
100280,0,25,49535.11,32350.77,36,7.8,no_account,low,electronics,rent,0,3,0,0.6531,0.3908
100281,0,34,33723.98,18116.45,18,13.5,negative,medium,furniture,rent,2,0,0,0.5372,0.2019
100282,0,44,36336.79,12405.71,24,2.5,no_account,unknown,renovation,rent,0,3,0,0.3414,0.0943
100283,0,53,23626.64,500.0,24,5.0,0_to_200,medium,electronics,own,1,1,1,0.0212,0.1974
100284,0,45,44825.47,6559.34,12,15.8,0_to_200,medium,car,rent,0,4,1,0.1463,0.5777
100285,0,42,34917.47,16877.06,24,24.8,0_to_200,low,renovation,rent,0,0,0,0.4833,0.212
100286,0,66,62003.16,4371.52,12,3.7,no_account,low,furniture,rent,0,2,0,0.0705,0.0231
100287,0,28,60970.15,733.9,18,12.8,no_account,low,electronics,with_parents,2,2,0,0.012,0.2862
100288,0,49,49022.81,15592.45,24,2.0,0_to_200,low,furniture,own,2,3,1,0.3181,0.1779
100289,0,47,40107.46,21990.83,24,2.3,0_to_200,unknown,car,own,0,3,0,0.5483,0.1736
100290,1,44,10419.69,12781.7,24,12.3,no_account,unknown,car,with_parents,0,3,0,1.2266,0.5455
100291,0,60,38054.1,23071.09,12,4.4,0_to_200,low,furniture,rent,0,3,2,0.6063,0.2713
100292,0,34,33756.64,20549.25,24,8.0,negative,unknown,education,own,0,0,0,0.6087,0.218
100293,0,67,50977.34,25343.1,6,2.1,no_account,unknown,renovation,with_parents,1,3,0,0.4971,0.3969
100294,0,37,61053.4,34560.95,18,7.3,0_to_200,high,car,own,1,3,0,0.5661,0.5684
100295,1,47,55781.52,38526.24,12,8.6,negative,low,business,own,0,3,0,0.6907,0.1326
100296,0,46,71363.47,21585.04,12,2.2,negative,high,renovation,own,0,3,0,0.3025,0.3524
100297,0,62,35242.5,10861.35,24,3.2,200_plus,low,furniture,with_parents,0,3,1,0.3082,0.3936
100298,0,42,33715.22,15556.52,60,1.8,no_account,low,renovation,with_parents,0,1,0,0.4614,0.2539
100299,0,34,70635.49,29159.29,12,9.8,0_to_200,medium,electronics,own,1,2,0,0.4128,0.0831
100300,0,22,51018.28,6960.98,36,5.4,no_account,low,furniture,rent,2,0,0,0.1364,0.6032
100301,0,38,40467.51,28028.95,6,0.8,200_plus,low,education,own,0,2,0,0.6926,0.1531
100302,0,61,88897.81,13470.68,18,13.9,no_account,unknown,car,with_parents,0,1,0,0.1515,0.0489
100303,0,21,58931.63,17044.13,24,4.8,200_plus,unknown,electronics,with_parents,2,3,1,0.2892,0.1461
100304,1,64,42308.6,7730.81,12,2.2,negative,unknown,car,rent,2,3,1,0.1827,0.4797
100305,0,47,33491.39,3086.47,36,4.4,0_to_200,unknown,electronics,own,2,1,0,0.0922,0.6991
100306,0,27,72072.42,12490.48,12,1.1,0_to_200,medium,electronics,own,2,4,0,0.1733,0.2772
100307,0,35,49988.15,26727.11,48,1.7,no_account,medium,business,own,1,3,0,0.5347,0.8637
100308,0,48,49863.23,8682.35,24,8.7,0_to_200,unknown,car,own,0,2,1,0.1741,0.5341
100309,0,36,59363.78,29512.69,36,1.7,no_account,unknown,education,own,1,0,0,0.4971,0.3361
100310,0,26,71389.32,9844.14,12,17.6,no_account,low,renovation,rent,3,4,1,0.1379,0.1841
100311,0,53,56604.53,5385.96,18,1.2,no_account,low,renovation,own,0,0,0,0.0951,0.1252
100312,0,53,67708.74,17282.73,36,10.1,0_to_200,low,electronics,rent,2,3,0,0.2552,0.0771
100313,0,26,59138.01,21111.65,24,10.2,no_account,unknown,business,own,0,4,0,0.357,0.1316
100314,0,34,58966.88,16692.79,36,5.7,0_to_200,low,renovation,own,0,3,0,0.2831,0.1117
100315,0,32,30947.16,16358.58,24,1.2,0_to_200,high,car,rent,0,3,0,0.5286,0.2527
100316,0,53,82267.83,29426.64,36,2.1,no_account,low,business,rent,1,4,0,0.3577,0.3868
100317,0,56,22000.76,15854.23,36,3.3,no_account,medium,electronics,own,0,0,0,0.7206,0.0917
100318,0,56,54610.66,10766.34,18,6.8,0_to_200,low,business,own,1,3,0,0.1971,0.4601
100319,0,66,27298.95,4803.27,48,18.1,no_account,low,car,rent,0,1,0,0.1759,0.0615
100320,1,58,45621.88,26462.72,36,5.2,no_account,low,furniture,rent,1,2,1,0.58,0.4833
100321,0,36,36295.08,11168.9,12,5.4,no_account,medium,renovation,own,2,0,1,0.3077,0.7209
100322,0,26,51227.14,12047.07,6,7.0,no_account,high,car,own,1,2,0,0.2352,0.1782
100323,0,51,53221.22,24466.91,36,2.8,0_to_200,unknown,renovation,own,0,1,0,0.4597,0.2866
100324,0,65,26452.92,33487.33,36,1.2,no_account,low,business,own,0,1,0,1.2659,0.1558
100325,0,68,49760.61,17261.99,60,10.7,200_plus,low,furniture,rent,2,3,1,0.3469,0.3025
100326,0,32,82333.74,13767.02,36,18.9,0_to_200,low,business,rent,0,0,0,0.1672,0.0664
100327,0,32,22679.89,14949.13,18,7.9,200_plus,low,renovation,own,0,2,0,0.6591,0.4883
100328,0,22,28669.14,10900.16,6,1.5,0_to_200,unknown,car,rent,3,2,0,0.3802,0.3229
100329,1,27,64565.81,11797.37,24,4.7,no_account,unknown,business,own,1,4,0,0.1827,0.1597
100330,0,48,49235.0,11845.6,24,5.4,no_account,low,renovation,rent,0,2,0,0.2406,0.3215
100331,0,47,49297.44,23196.55,60,2.5,no_account,low,furniture,rent,1,1,0,0.4705,0.3427
100332,0,39,68019.39,14206.46,36,5.1,0_to_200,low,renovation,with_parents,1,1,1,0.2089,0.449
100333,0,36,37406.53,27233.81,48,16.6,0_to_200,high,car,own,0,2,0,0.728,0.298
100334,1,61,36216.06,13953.51,36,3.2,no_account,unknown,business,own,1,1,0,0.3853,0.5016
100335,0,43,33911.7,11696.74,36,3.5,0_to_200,low,car,own,2,4,0,0.3449,0.2401
100336,0,60,40755.32,26500.88,24,5.4,no_account,low,electronics,own,0,3,0,0.6502,0.3578
100337,0,68,73449.29,15193.95,24,3.3,0_to_200,high,car,own,0,1,0,0.2069,0.528
100338,0,36,15346.74,13862.09,24,8.7,no_account,medium,renovation,own,0,4,0,0.9032,0.2342
100339,0,30,22388.21,15302.05,48,2.5,no_account,high,education,rent,0,2,0,0.6835,0.2324
100340,1,67,20101.13,28199.85,18,4.8,negative,low,renovation,rent,0,1,0,1.4028,0.2838
100341,0,52,76715.15,17754.7,48,7.4,200_plus,low,renovation,own,1,2,2,0.2314,0.3714
100342,0,35,33349.62,26245.36,24,1.3,0_to_200,medium,business,rent,0,0,1,0.787,0.2287
100343,1,51,40220.24,12888.38,24,3.5,negative,unknown,furniture,own,0,0,0,0.3204,0.1666
100344,0,46,14254.8,24804.64,18,3.1,negative,high,renovation,rent,0,2,0,1.74,0.2021
100345,0,65,41151.84,17139.16,18,2.8,negative,low,furniture,own,2,2,0,0.4165,0.2464
100346,0,33,63526.43,22943.18,24,2.4,no_account,high,renovation,own,2,2,0,0.3612,0.1138
100347,0,69,50523.55,23699.82,12,0.9,0_to_200,unknown,education,own,0,4,0,0.4691,0.2518
100348,0,66,45775.59,6525.42,6,5.9,no_account,unknown,business,own,0,3,0,0.1425,0.1233
100349,1,29,13974.1,15647.62,18,0.5,negative,unknown,business,own,0,3,1,1.1197,0.4502
100350,0,29,43722.91,23614.78,18,10.6,no_account,unknown,car,own,1,0,0,0.5401,0.2383
100351,0,47,48954.19,25048.37,60,2.0,0_to_200,unknown,electronics,with_parents,0,1,1,0.5117,0.2118
100352,1,23,26027.64,26280.91,24,1.7,no_account,low,car,own,1,2,1,1.0097,0.3543
100353,0,35,59071.37,15942.55,24,1.9,no_account,unknown,renovation,own,1,0,0,0.2699,0.1369
100354,0,42,68698.05,28861.89,60,12.0,negative,unknown,car,rent,0,4,1,0.4201,0.1941
100355,1,68,35471.84,9085.14,24,2.1,0_to_200,low,education,own,0,1,0,0.2561,0.2723
100356,0,69,61514.9,1547.11,60,4.0,200_plus,low,education,own,1,4,1,0.0251,0.1397
100357,0,28,43109.52,12501.5,60,0.6,no_account,unknown,business,rent,0,3,1,0.29,0.2635
100358,0,64,72516.67,25762.58,36,9.1,no_account,low,electronics,with_parents,1,1,0,0.3553,0.4574
100359,0,25,91099.56,5224.14,24,10.8,0_to_200,low,furniture,own,1,4,0,0.0573,0.2243
100360,0,57,23224.28,1771.28,48,0.2,no_account,low,education,rent,0,0,0,0.0763,0.1281
100361,0,62,61302.53,500.0,18,1.8,no_account,unknown,furniture,rent,0,2,0,0.0082,0.195
100362,0,64,71566.1,21623.5,24,0.9,no_account,low,education,own,3,3,0,0.3021,0.5298
100363,0,31,35075.85,1971.56,18,19.0,no_account,medium,car,own,1,0,0,0.0562,0.3174
100364,0,64,34119.21,19941.27,18,1.2,0_to_200,unknown,education,rent,0,1,0,0.5844,0.5927
100365,1,26,36680.81,12047.22,12,6.8,negative,low,education,rent,2,1,1,0.3284,0.1584
100366,1,46,46266.24,8064.62,48,7.8,no_account,unknown,education,own,3,3,0,0.1743,0.3387
100367,0,44,44523.55,6011.5,6,13.3,no_account,medium,furniture,rent,2,0,0,0.135,0.4179
100368,0,36,42185.76,16856.62,24,2.3,no_account,low,business,own,0,2,0,0.3996,0.1652
100369,0,22,62070.66,8212.58,24,0.6,200_plus,low,electronics,rent,0,4,0,0.1323,0.0103
100370,1,58,8000.0,14955.24,24,0.4,negative,low,furniture,own,1,3,0,1.8692,0.2665
100371,0,37,27840.15,18612.66,48,4.6,200_plus,high,electronics,own,1,1,1,0.6685,0.1611
100372,0,53,61386.28,20513.95,48,6.0,200_plus,low,furniture,own,2,1,2,0.3342,0.7857
100373,0,41,57331.15,23408.88,36,2.6,negative,low,car,own,1,2,0,0.4083,0.1987
100374,0,39,26356.1,16482.56,36,5.1,200_plus,low,car,own,0,0,2,0.6254,0.6254
100375,0,64,58171.65,5549.19,48,4.0,no_account,unknown,business,own,0,0,0,0.0954,0.2405
100376,0,25,72973.32,19191.55,24,2.9,no_account,high,business,rent,0,4,0,0.263,0.1725
100377,0,57,46834.87,20905.83,24,5.6,0_to_200,low,furniture,with_parents,1,4,0,0.4464,0.4185
100378,0,57,25148.98,13365.97,18,0.6,no_account,low,renovation,rent,0,4,1,0.5315,0.1761
100379,0,39,62987.68,12408.87,18,1.0,0_to_200,high,car,with_parents,1,2,1,0.197,0.2651
100380,0,33,82498.95,37276.6,60,6.1,200_plus,low,business,own,1,3,0,0.4518,0.373
100381,0,21,37680.78,3362.54,36,20.8,200_plus,unknown,education,own,0,0,1,0.0892,0.4547
100382,0,66,48398.22,19443.07,24,5.2,negative,low,business,own,2,1,0,0.4017,0.3127
100383,0,67,68238.18,24414.28,6,2.9,0_to_200,high,furniture,own,1,3,0,0.3578,0.2586
100384,0,32,50991.5,11928.61,36,7.4,0_to_200,medium,renovation,own,0,4,0,0.2339,0.5265
100385,0,22,20882.28,13483.35,60,21.7,negative,low,business,own,1,3,0,0.6457,0.2792
100386,0,27,54862.22,11386.8,60,2.0,negative,medium,furniture,rent,1,0,1,0.2075,0.122
100387,1,24,26421.35,15002.0,36,2.0,0_to_200,low,business,own,1,1,0,0.5678,0.4464
100388,0,61,19600.2,23095.43,36,0.0,no_account,low,furniture,own,0,1,0,1.1783,0.1939
100389,0,64,11634.78,13216.13,12,2.4,0_to_200,low,furniture,with_parents,1,0,0,1.1358,0.2499
100390,0,28,69062.15,42995.33,12,0.5,no_account,unknown,furniture,rent,2,4,0,0.6226,0.0823
100391,0,57,34256.68,10925.36,18,11.9,0_to_200,unknown,furniture,own,0,4,0,0.3189,0.4457
100392,0,29,59349.42,27397.64,24,15.4,negative,low,car,own,0,1,0,0.4616,0.2045
100393,1,38,56955.79,19895.32,48,0.8,no_account,unknown,furniture,own,0,2,0,0.3493,0.5819
100394,0,50,58749.12,15976.26,48,21.0,0_to_200,low,business,rent,0,0,0,0.2719,0.0899
100395,0,56,52781.17,28236.85,18,3.7,negative,medium,furniture,with_parents,1,0,0,0.535,0.393
100396,0,63,52672.4,599.31,24,0.1,0_to_200,medium,business,own,0,3,0,0.0114,0.3926
100397,0,23,54604.93,18826.61,18,13.7,no_account,unknown,business,rent,2,4,1,0.3448,0.3439
100398,0,30,31001.56,8552.58,24,2.4,no_account,high,renovation,own,1,3,1,0.2759,0.1293
100399,1,34,32560.78,11076.11,48,9.1,200_plus,low,furniture,rent,1,2,1,0.3402,0.1846
100400,0,36,44054.57,10652.98,36,2.3,negative,unknown,electronics,rent,1,2,1,0.2418,0.3094
100401,0,69,43154.27,6325.58,48,1.4,no_account,medium,business,own,0,1,0,0.1466,0.1426
100402,0,59,55699.99,500.0,24,4.2,negative,unknown,business,rent,1,3,0,0.009,0.1947
100403,1,36,67454.86,18499.06,36,0.8,negative,medium,electronics,with_parents,2,3,0,0.2742,0.3104
100404,0,68,55572.2,14407.17,60,7.4,200_plus,low,education,rent,0,3,1,0.2592,0.5099
100405,0,45,33178.0,12294.68,36,8.8,no_account,low,business,rent,0,3,0,0.3706,0.2732
100406,1,45,8000.0,21832.57,12,1.3,negative,medium,business,own,2,1,1,2.7287,0.2699
100407,0,42,33085.92,19067.41,18,6.9,no_account,medium,furniture,own,1,2,1,0.5763,0.1601
100408,1,28,21165.55,12598.47,12,6.1,no_account,low,education,own,0,1,0,0.5952,0.4523
100409,0,66,38385.63,42458.31,12,16.0,0_to_200,low,electronics,own,1,4,0,1.1061,0.088
100410,1,21,50118.57,24161.9,24,0.5,no_account,low,education,own,0,2,0,0.4821,0.3638
100411,1,29,47177.43,37003.21,36,1.0,no_account,low,car,rent,2,3,0,0.7843,0.1156
100412,0,32,83332.13,11265.41,12,2.3,negative,low,furniture,own,2,1,0,0.1352,0.2187
100413,0,34,55213.74,17247.29,18,1.1,negative,unknown,business,rent,3,3,1,0.3124,0.5874
100414,0,27,84491.42,3855.58,18,2.6,200_plus,low,renovation,with_parents,0,2,0,0.0456,0.6164
100415,1,21,59521.9,12025.7,48,0.4,0_to_200,low,renovation,own,0,0,1,0.202,0.5959
100416,0,54,70508.26,9744.37,12,7.6,no_account,medium,business,own,1,4,1,0.1382,0.4595
100417,0,68,40838.91,41959.55,6,6.0,no_account,unknown,business,rent,0,3,0,1.0274,0.2713
100418,0,26,25114.02,8767.7,36,3.2,0_to_200,low,furniture,with_parents,1,0,0,0.3491,0.0427
100419,0,35,43139.56,12893.7,24,14.2,no_account,high,car,own,0,2,0,0.2989,0.098
100420,0,45,57789.72,1916.97,6,26.1,no_account,low,electronics,own,0,2,0,0.0332,0.3489
100421,0,66,33782.38,19803.51,36,2.7,200_plus,unknown,renovation,rent,2,4,1,0.5862,0.5542
100422,0,55,31925.44,6897.97,24,13.9,0_to_200,medium,furniture,own,0,0,2,0.2161,0.1111
100423,0,58,54791.83,23266.91,24,2.9,no_account,unknown,electronics,own,0,0,0,0.4246,0.2469
100424,0,49,29116.67,500.0,36,8.4,no_account,low,renovation,own,1,0,0,0.0172,0.2945
100425,0,41,18795.71,13905.39,12,8.9,0_to_200,low,car,rent,2,2,0,0.7398,0.4529
100426,0,30,23654.01,500.0,12,2.2,0_to_200,high,car,own,0,4,1,0.0211,0.5161
100427,0,63,43038.23,10585.38,24,5.5,no_account,medium,business,rent,0,1,1,0.2459,0.4831
100428,1,60,26403.66,12415.08,12,2.4,negative,medium,furniture,rent,0,3,0,0.4702,0.4674
100429,1,22,44093.61,9608.72,12,7.3,200_plus,low,business,with_parents,0,4,0,0.2179,0.1349
100430,0,56,58329.31,10498.05,18,2.6,no_account,unknown,furniture,own,1,0,0,0.18,0.0939
100431,1,25,56893.4,23740.51,24,0.8,0_to_200,unknown,electronics,own,4,0,0,0.4173,0.3748
100432,0,57,36277.86,34570.09,48,9.0,200_plus,unknown,renovation,rent,1,1,0,0.9529,0.3779
100433,0,61,22594.08,18053.76,24,7.3,negative,low,electronics,own,0,1,1,0.799,0.3524
100434,1,27,37803.99,7259.61,60,8.6,200_plus,low,business,with_parents,2,0,0,0.192,0.2832
100435,0,42,61385.38,15576.7,24,6.5,no_account,unknown,renovation,own,3,4,1,0.2537,0.4996
100436,0,27,67126.62,11811.58,24,8.7,0_to_200,medium,furniture,own,0,2,1,0.176,0.3112
100437,0,48,52665.04,23004.54,18,1.2,negative,low,car,rent,0,4,0,0.4368,0.223
100438,1,66,72840.51,17590.75,12,7.6,negative,unknown,business,own,0,4,0,0.2415,0.4089
100439,0,24,80240.97,799.85,12,1.3,0_to_200,medium,business,own,0,0,0,0.01,0.3037
100440,0,40,37838.95,24881.42,12,5.0,0_to_200,low,furniture,own,0,1,0,0.6575,0.5379
100441,0,68,77338.52,23701.56,36,5.2,negative,unknown,business,rent,1,0,0,0.3065,0.1856
100442,0,35,40859.47,28455.26,18,2.1,negative,medium,education,own,2,2,0,0.6964,0.1173
100443,0,27,68070.09,10352.03,6,5.3,negative,unknown,car,own,1,2,0,0.1521,0.1692
100444,0,44,62963.14,17708.76,36,7.6,200_plus,unknown,car,own,2,1,0,0.2813,0.3272
100445,0,45,8000.0,4337.01,18,3.9,0_to_200,medium,business,with_parents,4,1,0,0.5421,0.0757
100446,0,53,26023.56,14538.8,48,0.7,negative,low,furniture,rent,1,4,1,0.5587,0.5651
100447,0,36,21367.66,18572.87,48,1.6,negative,low,car,own,2,4,0,0.8692,0.273
100448,0,67,13303.99,9275.5,18,7.9,200_plus,unknown,car,with_parents,1,4,0,0.6971,0.512
100449,0,46,64218.73,18081.06,18,3.3,0_to_200,unknown,car,own,0,4,0,0.2815,0.0736
100450,0,35,87636.24,16512.0,60,2.5,0_to_200,low,car,own,1,2,0,0.1884,0.269
100451,0,68,46038.47,10951.47,48,12.4,0_to_200,high,business,own,0,4,0,0.2379,0.4179
100452,0,66,63490.34,27577.24,60,2.8,no_account,low,renovation,rent,0,0,0,0.4343,0.5893
100453,0,45,83779.61,12890.02,6,18.2,no_account,low,education,rent,0,4,0,0.1539,0.2009
100454,0,22,52230.02,16195.64,24,6.1,no_account,high,electronics,rent,2,3,0,0.3101,0.3508
100455,0,50,49879.21,1797.87,18,10.8,negative,high,business,rent,4,2,0,0.036,0.2863
100456,1,48,41580.86,19672.72,24,3.0,0_to_200,low,electronics,rent,1,3,3,0.4731,0.533
100457,0,28,60341.51,10707.96,12,9.2,0_to_200,unknown,car,own,2,4,0,0.1775,0.1828
100458,1,52,63348.34,23614.9,36,1.7,200_plus,unknown,furniture,rent,0,0,1,0.3728,0.5099
100459,0,62,55223.89,3199.68,24,2.0,no_account,low,electronics,rent,1,0,0,0.0579,0.1528
100460,0,26,56974.8,18876.27,36,6.9,0_to_200,low,furniture,own,0,4,0,0.3313,0.0449
100461,0,56,44336.76,500.0,12,0.7,200_plus,medium,renovation,rent,2,1,0,0.0113,0.127
100462,0,27,14335.04,20542.81,60,2.4,no_account,low,furniture,own,1,4,0,1.4329,0.1739
100463,0,57,65958.5,13426.78,18,6.0,no_account,low,business,rent,0,0,1,0.2036,0.1587
100464,0,41,26735.55,18594.18,60,14.9,200_plus,unknown,furniture,own,0,0,1,0.6955,0.6231
100465,0,21,58121.22,9598.54,36,1.5,no_account,low,electronics,own,0,2,0,0.1651,0.1102
100466,0,68,64905.74,6456.31,12,9.6,0_to_200,low,business,rent,1,0,0,0.0995,0.3702
100467,0,29,24093.66,11089.47,36,3.8,negative,high,education,own,0,3,0,0.4602,0.4027
100468,1,50,44374.47,16728.11,24,23.1,negative,low,car,own,0,4,0,0.377,0.1786
100469,0,29,93170.92,20189.14,12,11.5,200_plus,medium,electronics,rent,1,0,0,0.2167,0.2393
100470,1,66,45656.94,17734.59,12,4.5,negative,low,business,rent,0,1,0,0.3884,0.0906
100471,0,57,24661.96,6569.15,60,8.1,negative,medium,car,own,1,2,1,0.2664,0.5932
100472,1,60,61116.26,31539.11,60,0.2,no_account,low,education,own,0,2,2,0.516,0.2282
100473,0,42,34703.41,17995.33,24,10.3,no_account,unknown,business,own,0,3,0,0.5185,0.4218
100474,1,43,8000.0,9398.72,12,1.9,negative,unknown,business,rent,0,2,1,1.1747,0.5007
100475,0,52,59228.74,18817.98,18,7.7,0_to_200,medium,car,rent,0,3,0,0.3177,0.342
100476,0,59,28933.74,17303.89,18,4.5,no_account,medium,electronics,own,2,1,0,0.598,0.309
100477,0,62,52538.0,13422.0,36,2.2,no_account,low,electronics,with_parents,0,0,1,0.2555,0.3121
100478,0,21,35580.28,12364.9,24,13.7,negative,unknown,furniture,own,2,2,0,0.3475,0.2914
100479,0,53,59202.47,23863.84,24,0.1,0_to_200,unknown,business,rent,0,3,0,0.4031,0.3875
100480,0,26,50101.48,30550.63,48,2.9,no_account,medium,car,own,2,0,0,0.6098,0.798
100481,0,35,8000.0,500.0,60,2.1,200_plus,low,electronics,own,1,2,0,0.0625,0.2906
100482,0,61,53377.33,26074.82,12,1.5,200_plus,low,car,own,1,4,0,0.4885,0.4897
100483,0,33,41599.4,15179.37,24,4.8,no_account,unknown,furniture,own,1,1,0,0.3649,0.4219
100484,1,60,75726.81,17130.21,24,4.8,negative,low,renovation,own,2,0,0,0.2262,0.2759
100485,0,43,55000.73,27164.78,18,4.2,0_to_200,medium,furniture,rent,1,3,1,0.4939,0.0738
100486,0,32,62987.56,500.0,24,5.7,no_account,low,renovation,own,2,3,0,0.0079,0.1883
100487,0,37,31637.29,22333.1,12,1.7,0_to_200,unknown,education,with_parents,1,3,0,0.7059,0.1441
100488,0,47,37321.5,26542.47,6,16.2,200_plus,unknown,renovation,rent,1,4,0,0.7112,0.2808
100489,0,58,44653.31,8802.45,36,0.3,0_to_200,unknown,renovation,own,4,3,0,0.1971,0.0869
100490,0,50,44555.42,2454.42,18,13.5,no_account,low,renovation,own,0,2,0,0.0551,0.2948
100491,0,66,71944.93,29759.36,36,0.4,no_account,unknown,furniture,with_parents,1,1,0,0.4136,0.5588
100492,0,63,43028.82,500.0,12,2.2,negative,unknown,education,own,0,4,0,0.0116,0.187
100493,0,57,22225.0,18767.85,36,3.4,no_account,medium,furniture,with_parents,1,1,0,0.8444,0.2526
100494,0,50,29019.55,24207.98,36,1.1,0_to_200,high,education,own,1,4,1,0.8342,0.075
100495,0,35,65816.64,18569.39,48,3.0,negative,medium,electronics,with_parents,3,3,0,0.2821,0.1593
100496,0,41,43010.85,20081.69,18,2.7,0_to_200,low,car,rent,2,0,0,0.4669,0.0418
100497,0,26,43750.07,12614.82,24,6.3,0_to_200,low,renovation,own,0,1,0,0.2883,0.429
100498,1,39,67432.19,19164.49,48,2.5,no_account,unknown,business,own,0,0,0,0.2842,0.416
100499,0,66,28317.2,8623.78,18,3.2,0_to_200,low,business,own,1,3,0,0.3045,0.1066
100500,0,41,8000.0,9789.5,12,2.0,0_to_200,unknown,renovation,rent,0,2,0,1.2235,0.2445
100501,0,26,39243.4,15319.91,18,22.6,negative,medium,renovation,own,0,0,0,0.3904,0.3387
100502,0,52,50489.13,1141.41,60,1.3,0_to_200,medium,education,rent,2,2,0,0.0226,0.4979
100503,0,68,41614.55,20193.36,12,3.2,no_account,low,electronics,rent,0,4,1,0.4852,0.3739
100504,0,63,16273.65,500.0,12,5.0,0_to_200,low,car,rent,1,4,0,0.0307,0.2233
100505,0,34,66506.53,18265.34,60,2.4,200_plus,low,business,own,0,2,0,0.2746,0.4485
100506,0,43,48334.77,19111.85,24,0.1,0_to_200,low,electronics,with_parents,0,2,0,0.3954,0.6578
100507,0,47,54962.2,7849.32,12,4.4,no_account,low,electronics,own,1,3,0,0.1428,0.2853
100508,0,33,54978.05,3894.3,24,3.2,no_account,high,business,rent,1,3,0,0.0708,0.415
100509,0,34,19076.41,11326.47,6,0.1,200_plus,unknown,education,own,0,4,1,0.5937,0.3667
100510,0,32,53199.47,20757.1,24,4.3,0_to_200,low,furniture,own,2,0,0,0.3902,0.5931
100511,0,69,63929.64,18111.29,6,1.6,no_account,unknown,furniture,with_parents,1,2,1,0.2833,0.4392
100512,1,57,71117.59,4996.2,24,6.6,0_to_200,unknown,car,own,0,3,0,0.0703,0.1062
100513,1,62,59538.81,15951.13,36,0.2,no_account,low,education,rent,1,0,1,0.2679,0.2154
100514,0,61,56691.03,17357.61,6,2.9,200_plus,medium,electronics,own,0,4,0,0.3062,0.1772
